,predicted_weekly_demand,safety_stock,recommended_restock,avg_price,estimated_cost,Description
90158,13.0,6.0,19.0,4.97,96.3,ST TROPEZ NECKLACE
85131C,10.0,8.0,19.0,0.83,15.54,BEADED CRYSTAL HEART BLUE ON STICK
23462,13.0,7.0,19.0,19.95,387.48,ROCOCO WALL MIRROR WHITE
23317,14.0,6.0,19.0,11.875,229.86,BLUE REFECTORY CLOCK 
21711,13.0,6.0,19.0,6.0275,116.32,FOLDING UMBRELLA WHITE/RED POLKADOT
90099,14.0,4.0,19.0,2.55,47.74,NECKLACE+BRACELET SET BLUE HIBISCUS
21622,15.0,5.0,19.0,4.95,95.83,VINTAGE UNION JACK CUSHION COVER
23637,15.0,5.0,19.0,2.49,48.2,SET 10 CARDS OUT OF ORDER 17216
72801D,10.0,8.0,19.0,1.855,34.73,4 SKY BLUE DINNER CANDLES
20761,14.0,5.0,19.0,5.14125,96.46,BLUE PAISLEY SKETCHBOOK
90208,13.0,6.0,19.0,2.48,46.25,PAIR OF PINK FLOWER CLUSTER SLIDE
23299,14.0,5.0,19.0,5.428333333333334,102.18,FOOD COVER WITH BEADS SET 2 
22517,14.0,4.0,19.0,3.0135,56.09,CHILDS GARDEN RAKE PINK
21253,13.0,6.0,19.0,4.010000000000001,77.7,SET OF PICTURE FRAME  STICKERS
23297,10.0,8.0,19.0,1.65,30.89,SET 40 HEART SHAPE PETIT FOUR CASES
22889,13.0,6.0,19.0,3.6224999999999996,69.91,NUMBER TILE VINTAGE FONT No 
23557,11.0,8.0,19.0,14.317333333333334,274.09,LANDMARK FRAME BAKER STREET 
72780,12.0,6.0,18.0,0.85,15.68,BLACK SILOUETTE CANDLE PLATE
90206C,15.0,3.0,18.0,4.97125,87.52,CRYSTAL DIAMANTE STAR BROOCH
22320,14.0,5.0,18.0,5.95,108.08,BIRDS MOBILE VINTAGE DESIGN
85136C,13.0,5.0,18.0,7.95,145.52,RED SHARK HELICOPTER
47594A,14.0,4.0,18.0,1.95,34.66,CAROUSEL DESIGN WASHBAG
72801d,10.0,8.0,18.0,2.46,43.09,4 SKY BLUE DINNER CANDLES
90200E,12.0,6.0,18.0,4.168181818181818,75.12,GREEN SWEETHEART BRACELET
21865,12.0,5.0,18.0,2.880769230769231,50.85,PINK UNION JACK  PASSPORT COVER 
84849A,14.0,4.0,18.0,1.6900000000000002,29.63,HELLO SAILOR BLUE SOAP HOLDER
21025,13.0,5.0,18.0,2.4095833333333334,42.78,SPACE FROG
20697,14.0,4.0,18.0,2.55,44.71,LITTLE GREEN MONSTER SOFT TOY
85169C,14.0,4.0,18.0,1.5525,27.6,EAU DE NIL LOVE BIRD CANDLE
37489A,14.0,4.0,18.0,0.26,4.56,YELLOW/PINK FLOWER DESIGN BIG MUG
20698,14.0,4.0,18.0,2.55,44.71,LITTLE PINK MONSTER SOFT TOY
22914,14.0,4.0,18.0,6.118,111.19,BLUE COAT RACK PARIS FASHION
21244,14.0,4.0,18.0,3.2900000000000005,57.69,BLUE POLKADOT PLATE 
22885,14.0,4.0,18.0,3.585,63.72,NUMBER TILE VINTAGE FONT 6 
20765,15.0,3.0,18.0,4.986666666666667,89.84,CHRYSANTHEMUM SKETCHBOOK 
21132,14.0,4.0,18.0,3.76,66.83,SILVER STANDING GNOME   
22229,15.0,3.0,18.0,0.5966666666666667,10.75,BUNNY WOODEN PAINTED WITH FLOWER 
23094,14.0,4.0,18.0,14.992,268.32,LE GRAND TRAY CHIC SET
84360,14.0,4.0,18.0,5.95,104.33,TABLE LAMP WHITE SHADE WOOD BASE
90161D,14.0,4.0,18.0,4.970625,89.49,ANT COPPER PINK BOUDICCA BRACELET
90201A,14.0,4.0,18.0,2.9,50.85,PURPLE ENAMEL FLOWER RING
22167,14.0,4.0,18.0,9.185098039215685,163.53, OVAL WALL MIRROR DIAMANTE 
21125,12.0,6.0,18.0,1.371,24.29,SET 6 FOOTBALL CELEBRATION CANDLES
20781,15.0,3.0,18.0,5.292222222222223,96.39,GOLD EAR MUFF HEADPHONES
21682,14.0,5.0,18.0,4.95,91.48,LARGE MEDINA STAMPED METAL BOWL 
23099,13.0,6.0,18.0,7.7004166666666665,141.25,FRENCH CARRIAGE LANTERN
23116,13.0,4.0,17.0,6.653333333333333,110.96,Damaged
20699,14.0,3.0,17.0,2.55,42.36,MOUSEY LONG LEGS SOFT TOY
85014a,14.0,3.0,17.0,12.46,206.99,BLACK/BLUE POLKADOT UMBRELLA
20782,14.0,3.0,17.0,8.69125,146.07,CAMOUFLAGE EAR MUFF HEADPHONES
90177B,14.0,3.0,17.0,2.9,48.18,DROP DIAMANTE EARRINGS BLACK DIAMON
90013C,12.0,4.0,17.0,4.035714285714286,66.82,GREEN VINTAGE EARRINGS 
22243,14.0,3.0,17.0,1.65,27.41,5 HOOK HANGER RED MAGIC TOADSTOOL
23540,14.0,3.0,17.0,9.208333333333334,157.71,WALL ART THE MAGIC FOREST 
21707,10.0,6.0,17.0,5.517916666666667,91.16,FOLDING UMBRELLA BLACKBLUE POLKADOT
79066k,14.0,3.0,17.0,1.63,27.08,RETRO MOD TRAY
85096,14.0,3.0,17.0,3.75,62.3,HILDA CANDY SPOT RABBIT
23632,13.0,5.0,17.0,2.08,35.76,SET 10 CARDS CHEERFUL ROBIN 17065
22762,12.0,5.0,17.0,14.635714285714284,254.91,CUPBOARD 3 DRAWER MA CAMPAGNE
90010E,14.0,3.0,17.0,9.15,152.0,AMBER GLASS/SILVER BRACELET
47471,12.0,5.0,17.0,0.9971428571428572,17.37,RAINBOW PEGS PHOTO CLIP STRING
21824,14.0,3.0,17.0,0.61,10.13,PAINTED METAL STAR WITH HOLLY BELLS
22881,14.0,3.0,17.0,3.04,50.5,NUMBER TILE VINTAGE FONT 2
85170D,11.0,5.0,17.0,3.4840909090909093,58.44,SET/6 PINK BIRD T-LIGHT CANDLES
22888,14.0,3.0,17.0,3.585,59.56,NUMBER TILE VINTAGE FONT 9 
21222,13.0,4.0,17.0,2.13,35.58,SET/4 BADGES BEETLES
22498,13.0,3.0,17.0,6.8825,115.51,WOODEN REGATTA BUNTING
22503,14.0,3.0,17.0,27.45,456.01,CABIN BAG VINTAGE PAISLEY
71403,14.0,3.0,17.0,2.95,49.01,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN"
22322,14.0,3.0,17.0,1.24,20.6,BIRD DECORATION GREEN POLKADOT
21922,14.0,3.0,17.0,12.909999999999998,223.39,UNION STRIPE WITH FRINGE  HAMMOCK
21913,13.0,5.0,17.0,4.8100000000000005,83.91,VINTAGE SEASIDE JIGSAW PUZZLES
85161,14.0,3.0,17.0,18.95,314.81,ACRYLIC GEOMETRIC LAMP
21041,15.0,2.0,17.0,2.9500000000000006,50.35,RED RETROSPOT OVEN GLOVE DOUBLE
21028,14.0,3.0,17.0,2.218,37.98,NINJA RABBIT BLACK
84843,12.0,4.0,17.0,6.761428571428572,111.95,WHITE SOAP RACK WITH 2 BOTTLES
23016,14.0,3.0,17.0,8.984285714285715,151.0,GLASS TWIST BON BON JAR
23544,13.0,4.0,16.0,7.021428571428571,113.24,WALL ART MID CENTURY MODERN 
90122A,14.0,3.0,16.0,4.98,81.07,PINK CRYSTAL+GLASS BRACELET
15058A,14.0,3.0,16.0,7.95,129.43,BLUE POLKADOT GARDEN PARASOL
23620,14.0,3.0,16.0,2.49,40.54,SET 10 CARDS PERFECT POST 17090
71270,13.0,3.0,16.0,2.0566666666666666,32.03,PHOTO CLIP LINE
20657,14.0,3.0,16.0,2.46,40.05,TROPICAL LUGGAGE TAG
20655,13.0,3.0,16.0,1.855,28.96,QUEEN OF SKIES LUGGAGE TAG
22283,12.0,4.0,16.0,11.216666666666667,178.21,6 EGG HOUSE PAINTED WOOD
90175C,14.0,3.0,16.0,8.95,145.71,BLUE GLASS CHUNKY CHARM BRACELET
16046,14.0,3.0,16.0,0.85,13.84,TEATIME PEN CASE & PENS
21741,14.0,2.0,16.0,2.95,47.49,COSY SLIPPER SHOES LARGE GREEN
22611,14.0,3.0,16.0,4.95,80.59,VINTAGE UNION JACK SHOPPING BAG
72800D,14.0,2.0,16.0,2.55,41.05,4 BLUE DINNER CANDLES SILVER FLOCK
22268,14.0,3.0,16.0,0.19,3.09,EASTER DECORATION SITTING BUNNY
22136,14.0,3.0,16.0,3.29,53.56,LOVE HEART SOCK HANGER
71279,14.0,3.0,16.0,5.79,94.26,PINK GLASS CANDLEHOLDER
20670,14.0,3.0,16.0,2.95,48.03,VIP HOLIDAY PURSE
22281,14.0,3.0,16.0,5.95,96.87,EASTER TREE YELLOW BIRDS
23629,10.0,5.0,16.0,2.49,38.7,SET 10 CARDS DRESSING UP 17077
23053,14.0,2.0,16.0,11.043333333333331,176.47,RECYCLED ACAPULCO MAT PINK
20821,14.0,3.0,16.0,4.95,80.59,GOLDIE LOOKING MIRROR
20794,13.0,3.0,16.0,3.927142857142857,62.11,BLUE  TILE HOOK
84796A,14.0,3.0,16.0,12.75,207.57,PINK HAWAIIAN PICNIC HAMPER FOR 2
84748,14.0,2.0,16.0,5.605,90.23,FOLK FELT HANGING MULTICOL GARLAND
23015,14.0,3.0,16.0,8.25,134.31,CORDIAL GLASS JUG
85169B,14.0,3.0,16.0,2.0566666666666666,33.06,BLACK LOVE BIRD CANDLE
22927,14.0,3.0,16.0,5.815,94.67,GREEN GIANT GARDEN THERMOMETER
85045,14.0,3.0,16.0,0.0,0.0,GREEN CHRISTMAS TREE STRING 20LIGHT
22880,14.0,3.0,16.0,1.95,31.75,NUMBER TILE VINTAGE FONT 1
82011A,14.0,3.0,16.0,3.75,61.05,"BATHROOM SCALES, TROPICAL BEACH"
90191,14.0,3.0,16.0,12.48,203.17,SILVER LARIAT 40CM
46138B,14.0,3.0,16.0,0.85,13.84,BLUE CHENILLE SHAGGY CUSHION COVER 
90192,14.0,2.0,16.0,4.97,79.42,JADE DROP EARRINGS W FILIGREE
90003E,13.0,4.0,16.0,3.7299999999999995,60.08,GREEN PAIR HEART HAIR SLIDES
47518F,14.0,3.0,16.0,0.12,1.95,ICON PLACEMAT POP ART ELVIS
90023,14.0,3.0,16.0,4.25,69.19,FILIGREE DIAMANTE EARRINGS
22828,14.0,3.0,16.0,145.0,2360.59,REGENCY MIRROR WITH SHUTTERS
35649,13.0,4.0,16.0,2.46,40.33,VINTAGE BEAD COSMETIC BAG 
23444,12.0,4.0,16.0,15.0,239.93,Unknown
20901,14.0,3.0,16.0,6.35,103.38,VINTAGE KEEPSAKE BOX PINK FLOWER
35651,14.0,3.0,16.0,1.65,26.86,VINTAGE BEAD PINK SCARF 
22794,14.0,2.0,16.0,8.734,138.85,SWEETHEART WIRE MAGAZINE RACK
22782,13.0,4.0,16.0,24.95,408.89,SET 3 WICKER STORAGE BASKETS 
90019C,10.0,6.0,15.0,5.175000000000001,80.1,SILVER BLACK ORBIT BRACELET
85114b,9.0,7.0,15.0,3.2900000000000005,50.69,IVORY ENCHANTED FOREST PLACEMAT
90059E,13.0,2.0,15.0,1.65,25.29,DIAMANTE HAIR GRIP PACK/2 RUBY
90013B,12.0,3.0,15.0,4.15,63.17,BLACK VINTAGE EARRINGS
90118,13.0,2.0,15.0,2.46,37.5,PINK DAISY BAG CHARM
90003B,10.0,6.0,15.0,3.73,57.73,ROSE COLOUR PAIR HEART HAIR SLIDES
22770,13.0,2.0,15.0,14.95,227.87,MIRROR CORNICE
23603,12.0,3.0,15.0,2.49,37.28,SET 10 CARD KRAFT REINDEER 17084
84712B,13.0,2.0,15.0,7.436,109.55,PINK JEWELLED PHOTO FRAME
21277,10.0,6.0,15.0,20.45,316.52,FRENCH STYLE EMBOSSED HEART CABINET
15056n,13.0,2.0,15.0,12.46,186.23,EDWARDIAN PARASOL NATURAL
90204,13.0,2.0,15.0,3.3259999999999996,49.0,PAIR OF ENAMEL BUTTERFLY HAIRCLIP
21896,12.0,3.0,15.0,2.1,31.19,POTTING SHED TWINE
22641,12.0,3.0,15.0,2.658333333333333,38.62,SET OF 4 NAPKIN CHARMS INSTRUMENT
79063D,10.0,6.0,15.0,0.19,2.94,Unknown
21190,10.0,6.0,15.0,1.65,25.54,PINK HEARTS PAPER GARLAND
23636,11.0,4.0,15.0,2.91,43.42,SET 10 CARDS WISHING TREE 17116
20780,12.0,3.0,15.0,7.761428571428572,118.13,BLACK EAR MUFF HEADPHONES
84510C,13.0,2.0,15.0,1.734,25.55,SET OF 4 POLKADOT COASTERS
84509c,9.0,7.0,15.0,7.46,114.94,SET OF 4 POLKADOT PLACEMATS 
23468,13.0,2.0,15.0,8.25,125.75,TUSCAN VILLA BIRD TABLE 
46000R,14.0,0.0,14.0,1.45,19.67,POLYESTER FILLER PAD 45x30cm
35637A,12.0,2.0,14.0,1.95,27.19,IVORY STRING CURTAIN WITH POLE 
22288,12.0,2.0,14.0,1.25,17.53,HANGING METAL RABBIT DECORATION
21816,10.0,4.0,14.0,1.45,20.06,CHRISTMAS TREE T-LIGHT HOLDER
90175D,11.0,3.0,14.0,9.15,128.39,TIGRIS EYE CHUNKY CHARM BRACELET
22884,12.0,2.0,14.0,3.403333333333333,47.73,NUMBER TILE VINTAGE FONT 5
22409,12.0,2.0,14.0,1.25,17.43,MONEY BOX BISCUITS DESIGN
51008,10.0,4.0,14.0,3.4500000000000006,47.73,AFGHAN SLIPPER SOCK PAIR
23459,12.0,2.0,14.0,12.5,171.48,DOLLY CABINET 2 DRAWERS 
23458,10.0,4.0,14.0,14.95,210.91,DOLLY CABINET 3 DRAWERS 
22526,12.0,2.0,14.0,17.110714285714288,237.3,WHEELBARROW FOR CHILDREN 
23410,14.0,0.0,14.0,7.6,103.11,CURIO CABINET LINEN AND LACE 
23268,14.0,0.0,14.0,0.725,9.84,SET OF 2 CERAMIC CHRISTMAS REINDEER
85136A,12.0,2.0,14.0,7.95,109.85,YELLOW SHARK HELICOPTER
22843,12.0,2.0,14.0,8.93,126.72,BISCUIT TIN VINTAGE GREEN
90197B,11.0,3.0,14.0,4.9750000000000005,69.81,BLACK GLASS BRACELET W HEART CHARMS
90175A,12.0,2.0,14.0,9.15,127.57,WHITE GLASS CHUNKY CHARM BRACELET
90174,12.0,2.0,14.0,2.48,34.28,BUTTERFLY HAIR BAND
23052,9.0,5.0,14.0,12.44,173.44,RECYCLED ACAPULCO MAT TURQUOISE
84915,12.0,2.0,14.0,4.13,57.92,HAND TOWEL PINK FLOWER AND DAISY
84882,14.0,0.0,14.0,4.6775,63.46,GREEN WIRE STANDING CANDLE HOLDER
90081A,14.0,0.0,14.0,4.95,67.15,LILY BROOCH AMETHYST COLOUR
20665,12.0,2.0,14.0,5.79,80.03,RED RETROSPOT PURSE 
90022,12.0,2.0,14.0,3.736666666666667,52.41,EDWARDIAN DROP EARRINGS JET BLACK
23038,10.0,4.0,14.0,1.63,22.55,T-LIGHT HOLDER SILVER SAUCER
21288,11.0,3.0,14.0,3.1540000000000004,44.46,STRIPEY CHOCOLATE NESTING BOXES
90134,12.0,2.0,14.0,2.9,40.22,OLD ROSE COMBO BEAD NECKLACE
84673A,14.0,0.0,14.0,0.65,8.82,PINK FLY SWAT
21358,9.0,5.0,14.0,0.921875,12.87,TOAST ITS - HAPPY BIRTHDAY
21366,10.0,4.0,14.0,5.596666666666667,77.42,MIRRORED WALL ART PHOTO FRAMES
16162M,14.0,0.0,14.0,0.42,5.7,Unknown
21370,9.0,6.0,14.0,6.282857142857144,88.88,MIRRORED WALL ART FOXY
21528,12.0,2.0,14.0,8.76142857142857,121.51,DAIRY MAID TRADITIONAL TEAPOT 
21555,12.0,2.0,14.0,2.46,33.91,CERAMIC STRAWBERRY TRINKET TRAY
72811,14.0,0.0,14.0,1.49,20.21,SMALL ZINC/GLASS CANDLEHOLDER
84884a,12.0,2.0,14.0,8.29,116.27,ANT WHITE WIRE HEART SPIRAL
15056bl,9.0,3.0,13.0,12.46,156.39,EDWARDIAN PARASOL BLACK
22761,11.0,2.0,13.0,23.95,313.33,CHEST 7 DRAWER MA CAMPAGNE
90187B,11.0,2.0,13.0,3.32,43.43,GREEN DROP EARRINGS W BEAD CLUSTER
22882,11.0,2.0,13.0,1.95,25.51,NUMBER TILE VINTAGE FONT 3
21723,11.0,2.0,13.0,1.24,16.05,ALPHABET HEARTS STICKER SHEET
21000,11.0,2.0,13.0,3.5033333333333334,44.76,ROSE DU SUD COSMETICS BAG
22497,11.0,2.0,13.0,4.25,55.6,SET OF 2 TINS VINTAGE BATHROOM 
22363,9.0,4.0,13.0,4.685555555555556,61.86,GLASS JAR MARMALADE 
22293,11.0,2.0,13.0,1.45,18.97,HANGING CHICK GREEN DECORATION
90202C,11.0,2.0,13.0,2.9,37.94,GREEN ENAMEL FLOWER HAIR TIE
90003C,11.0,2.0,13.0,3.73,47.9,MIDNIGHT BLUE PAIR HEART HAIR SLIDE
90211A,11.0,2.0,13.0,5.863333333333333,76.71,DIAMOND LAS VEGAS NECKLACE 45CM
90019A,11.0,2.0,13.0,5.25,68.68,SILVER M.O.P ORBIT BRACELET
84997a,9.0,3.0,13.0,8.29,104.05,GREEN 3 PIECE POLKADOT CUTLERY SET
84078A,11.0,3.0,13.0,41.61727272727273,560.46,SET/4 WHITE RETRO STORAGE CUBES 
84247N,11.0,2.0,13.0,2.9500000000000006,38.59,PACK/12 BLUE FOLKART CARDS
23607,11.0,2.0,13.0,1.66,21.72,SET 10 CARDS HATS & STOCKINGS 17081
47369A,11.0,2.0,13.0,4.843333333333334,63.36,PINK GREEN EMBROIDERY COSMETIC BAG
84920,9.0,5.0,13.0,4.986666666666667,65.75,PINK FLOWER FABRIC PONY
90003D,8.0,4.0,12.0,3.73,44.76,CRYSTAL PAIR HEART HAIR SLIDES
23183,9.0,3.0,12.0,6.448181818181819,76.1,MOTHER'S KITCHEN SPOON REST 
21715,9.0,3.0,12.0,4.193181818181818,49.49,GIRLS VINTAGE TIN SEASIDE BUCKET
22324,9.0,3.0,12.0,4.13,49.18,BLUE POLKADOT KIDS BAG
22913,9.0,3.0,12.0,5.784285714285715,71.15,RED COAT RACK PARIS FASHION
22936,7.0,4.0,12.0,6.2075,71.91,BAKING MOULD ROSE WHITE CHOCOLATE
84674,10.0,2.0,11.0,3.896666666666667,43.67,FLYING PIG WATERING CAN
46775D,9.0,2.0,11.0,16.95,184.61,SUNSET COLOUR CHUNKY KNITTED THROW
21467,9.0,2.0,11.0,5.14125,56.0,CHERRY CROCHET FOOD COVER
79144C,8.0,3.0,11.0,0.83,9.42,PAINTED LIGHTBULB RAINBOW DESIGN
22247,8.0,3.0,11.0,1.24,13.95,BUNNY DECORATION MAGIC GARDEN
90103,9.0,2.0,11.0,2.4975,27.2,PURPLE FRANGIPANI NECKLACE
90202A,8.0,2.0,11.0,2.9,31.12,PURPLE ENAMEL FLOWER HAIR TIE
90101,9.0,2.0,11.0,2.4975,27.2,WHITE FRANGIPANI NECKLACE
90163A,8.0,3.0,11.0,7.48,84.13,PINK ROSEBUD & PEARL NECKLACE
47369B,9.0,2.0,11.0,5.2219999999999995,57.0,BLUE GREEN EMBROIDERY COSMETIC BAG
47559b,8.0,3.0,11.0,3.29,37.0,TEA TIME OVEN GLOVE
21850,8.0,2.0,11.0,6.62,69.92,BLUE  DIAMANTE PEN IN GIFT BOX
85163A,8.0,3.0,11.0,11.85,133.28,WHITE BAROQUE WALL CLOCK 
72132,9.0,2.0,11.0,1.95,21.24,COLUMBIAN CUBE CANDLE
35637C,8.0,3.0,11.0,1.95,21.93,PINK STRING CURTAIN WITH POLE
90010A,9.0,2.0,11.0,9.57,104.23,MIDNIGHT BLUE GLASS/SILVER BRACELET
90161A,9.0,2.0,11.0,4.965,54.08,ANT COPPER RED BOUDICCA BRACELET
72801c,8.0,2.0,11.0,2.46,26.4,4 ROSE PINK DINNER CANDLES
21630,9.0,2.0,11.0,10.818,118.08,FLOOR CUSHION ELEPHANT CARNIVAL
21722,10.0,2.0,11.0,1.5649999999999997,17.54,SWEET PUDDING STICKER SHEET
23019,10.0,2.0,11.0,8.25,92.47,SMALL APOTHECARY MEASURING JAR 
22359,9.0,2.0,11.0,4.2122222222222225,45.6,GLASS JAR KINGS CHOICE
23463,9.0,2.0,11.0,9.95,109.51,VINTAGE ZINC WATERING CAN
85168B,8.0,3.0,11.0,8.73125,96.31,BLACK BAROQUE CARRIAGE CLOCK
90184B,8.0,2.0,11.0,9.083333333333334,96.42,AMETHYST CHUNKY BEAD BRACELET W STR
22933,8.0,3.0,11.0,3.66,41.16,BAKING MOULD EASTER EGG MILK CHOC
85040a,8.0,3.0,11.0,3.29,37.0,S/4 PINK FLOWER CANDLES IN BOWL
84968A,9.0,2.0,11.0,15.8025,172.11,SET OF 16 VINTAGE ROSE CUTLERY
90040C,10.0,2.0,11.0,3.6916666666666664,41.38,MURANO STYLE GLASS BRACELET GOLD
16254,9.0,2.0,11.0,1.318,14.39,Unknown
23054,9.0,2.0,11.0,14.953999999999999,163.22,RECYCLED ACAPULCO MAT LAVENDER
90071,10.0,2.0,11.0,1.23,13.79,RUBY GLASS CLUSTER EARRINGS
90190A,8.0,3.0,11.0,2.9,32.62,SILVER/CRYSTAL DROP EARRINGS W LEAF
90182A,9.0,2.0,11.0,2.9,31.59,AMBER 3 BEAD DROP EARRINGS
21001,9.0,2.0,11.0,4.311999999999999,47.07,ROSE DU SUD WASHBAG 
90082A,8.0,2.0,11.0,6.5,69.76,DIAMANTE BOW BROOCH GREEN COLOUR
90018B,9.0,2.0,11.0,4.15,45.2,GOLD M.O.P ORBIT DROP EARRINGS
90059D,8.0,3.0,11.0,1.65,18.56,DIAMANTE HAIR GRIP PACK/2 PERIDOT
22702,9.0,2.0,11.0,3.7239999999999993,40.65,BLACK AND WHITE CAT BOWL
85135B,8.0,3.0,11.0,3.975,44.71,BLUE DRAGONFLY HELICOPTER
23427,9.0,2.0,11.0,12.5,137.57,STOOL HOME SWEET HOME 
23616,10.0,2.0,11.0,2.49,27.91,SET 10 CARDS JINGLE BELLS 17217
20997,9.0,1.0,10.0,4.13,41.96,ROSE DU SUD CUSHION COVER 
90018A,8.0,2.0,10.0,4.15,41.83,SILVER M.O.P ORBIT DROP EARRINGS
90130B,9.0,1.0,10.0,2.90625,29.76,TURQ STONE/CRYSTAL EARRINGS
90059A,9.0,1.0,10.0,1.65,16.9,DIAMANTE HAIR GRIP PACK/2 CRYSTAL
21556,7.0,2.0,9.0,2.55,24.11,CERAMIC STRAWBERRY MONEY BOX
84706F,7.0,2.0,9.0,2.9500000000000006,27.89,RED PEONY TABLE CLOCK
90147,7.0,2.0,9.0,10.1,95.5,CHUNKY SILVER NECKLACE PASTEL FLOWE
22883,7.0,2.0,9.0,4.13,39.05,NUMBER TILE VINTAGE FONT 4
90073,7.0,2.0,9.0,4.97,46.99,VINTAGE ENAMEL & CRYSTAL EARRINGS
90183A,7.0,2.0,9.0,2.908333333333333,25.17,AMBER DROP EARRINGS W LONG BEADS
90188,7.0,2.0,9.0,2.5033333333333334,23.67,DROP EARRINGS W FLOWER & LEAF
DCGSSBOY,7.0,1.0,8.0,3.29,27.64,BOYS PARTY BAG
90184A,7.0,1.0,8.0,8.95,75.18,AMBER CHUNKY BEAD BRACELET W STRAP
90185A,7.0,1.0,8.0,4.15,34.86,AMBER DIAMANTE EXPANDABLE RING
90186A,7.0,1.0,8.0,2.9,24.36,AMETHYST HOOP EARRING FLORAL LEAF
DCGSSGIRL,7.0,1.0,8.0,3.29,27.64,GIRLS PARTY BAG
90124B,7.0,1.0,8.0,9.96,83.66,BLUE MURANO TWIST NECKLACE
90060F,7.0,1.0,8.0,5.82,48.89,FIRE POLISHED GLASS NECKL GREEN
90064A,7.0,1.0,8.0,4.15,34.86,WHITE VINTAGE CRYSTAL EARRINGS
90070,7.0,1.0,8.0,6.23,52.33,RUBY GLASS CLUSTER BRACELET
90138,7.0,1.0,8.0,5.4,45.36,WHITE/PINK MINI CRYSTALS NECKLACE
90169,7.0,1.0,8.0,2.48,20.83,DAISY HAIR COMB
90190B,7.0,1.0,8.0,2.9,24.36,GOLD/AMBER DROP EARRINGS W LEAF
90143,7.0,1.0,8.0,7.9,66.36,SILVER BRACELET W PASTEL FLOWER
90146,7.0,1.0,8.0,7.9,66.36,FINE SILVER NECKLACE W PASTEL FLOWE
90177E,7.0,1.0,8.0,2.9,24.36,DROP DIAMANTE EARRINGS GREEN
90199C,7.0,1.0,8.0,6.23,52.33,5 STRAND GLASS NECKLACE CRYSTAL
90160A,7.0,1.0,8.0,7.07,59.39,PURPLE BOUDICCA LARGE BRACELET
90199D,7.0,1.0,8.0,6.23,52.33,5 STRAND GLASS NECKLACE AMBER
90175B,7.0,1.0,8.0,9.15,76.86,PINK GLASS CHUNKY CHARM BRACELET
90160B,7.0,1.0,8.0,6.95,58.38,RED BOUDICCA LARGE BRACELET
90210A,7.0,1.0,8.0,2.9,24.36,GREY ACRYLIC FACETED BANGLE
22873,7.0,1.0,8.0,4.13,34.69,NUMBER TILE COTTAGE GARDEN 5
gift_0001_10,7.0,1.0,8.0,8.33,69.97,Dotcomgiftshop Gift Voucher £10.00
84687,7.0,1.0,8.0,5.95,49.98,BEACH HUT SHELF W 3 DRAWERS
22176,7.0,1.0,8.0,0.0,0.0,BLUE OWL SOFT TOY
79403,7.0,1.0,8.0,0.85,7.14,FROSTED WHITE BASE 
84497,7.0,1.0,8.0,3.75,31.5,BUTTONS AND STRIPES NOTEBOOK 
84522,7.0,1.0,8.0,1.95,16.38,PINK PARTY SUNGLASSES
84527,7.0,1.0,8.0,1.95,16.38,FLAMES SUNGLASSES PINK LENSES
84596f,7.0,1.0,8.0,2.46,20.66,SMALL MARSHMALLOWS PINK BOWL
84616,7.0,1.0,8.0,29.95,251.58,SILVER ROCCOCO CHANDELIER
84711A,7.0,1.0,8.0,9.95,83.58,SILVER OVAL SHAPE TRINKET BOX
75011,7.0,1.0,8.0,0.79,6.64,BLUE DAISY MOBILE
22033,7.0,1.0,8.0,0.83,6.97,BOTANICAL ROSE GREETING CARD
84744,7.0,1.0,8.0,1.25,10.5,S/6 SEW ON CROCHET FLOWERS
84795b,7.0,1.0,8.0,16.63,139.69,SUNSET CHECK HAMMOCK
84870B,7.0,1.0,8.0,7.46,62.66,BLUE GEISHA GIRL 
21847,7.0,1.0,8.0,8.29,69.64,GREEN  DIAMANTE PEN IN GIFT BOX
21830,7.0,1.0,8.0,0.83,6.97,ASSORTED CREEPY CRAWLIES
21802,7.0,1.0,8.0,0.42,3.53,CHRISTMAS TREE HEART DECORATION
75178,7.0,1.0,8.0,1.25,10.5,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME
22183,7.0,1.0,8.0,6.75,56.7,CAKE STAND VICTORIAN FILIGREE MED
21725,7.0,1.0,8.0,0.85,7.14,SWEETIES  STICKERS
22871,7.0,1.0,8.0,4.13,34.69,NUMBER TILE COTTAGE GARDEN 3 
22887,7.0,1.0,8.0,1.95,16.38,NUMBER TILE VINTAGE FONT 8
22934,7.0,1.0,8.0,5.79,48.64,BAKING MOULD EASTER EGG WHITE CHOC
23018,7.0,1.0,8.0,12.5,105.0,LARGE APOTHECARY MEASURING JAR 
22886,7.0,1.0,8.0,1.95,16.38,NUMBER TILE VINTAGE FONT 7
23091,7.0,1.0,8.0,6.25,52.5,ZINC HERB GARDEN CONTAINER
23140,7.0,1.0,8.0,4.15,34.86,TRIPLE WIRE HOOK IVORY HEART
22874,7.0,1.0,8.0,4.13,34.69,NUMBER TILE COTTAGE GARDEN 6
22848,7.0,1.0,8.0,0.0,0.0,BREAD BIN DINER STYLE PINK
22264,7.0,1.0,8.0,1.63,13.69,FELT FARM ANIMAL WHITE BUNNY 
22829,7.0,1.0,8.0,9.95,83.58,SWEETHEART WIRE WALL TIDY
